country,date,new_infections,new_infections_smooth,new_deaths,new_deaths_smooth,total_deaths_per_million,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential
Hungary,2020-06-12,12.0,12,2.0,2,57.244,-1.0,5.0,57.0,-21.0,-26.0,6.0
Hungary,2020-06-13,14.0,11,2.0,1,57.451,-6.0,-3.0,81.0,-6.0,8.0,-2.0
Hungary,2020-06-14,11.0,13,4.0,2,57.865,-7.0,-8.0,29.0,-17.0,9.0,-1.0
Hungary,2020-06-15,12.0,15,4.0,3,58.278999999999996,-3.0,0.0,26.0,-25.0,-25.0,7.0
Hungary,2020-06-16,1.0,9,2.0,2,58.486000000000004,-5.0,-1.0,29.0,-24.0,-25.0,7.0
Hungary,2020-06-17,1.0,8,2.0,2,58.693999999999996,-7.0,-3.0,23.0,-24.0,-26.0,7.0
Hungary,2020-06-18,1.0,7,1.0,2,58.797,-4.0,1.0,26.0,-24.0,-26.0,6.0
Hungary,2020-06-19,2.0,6,0.0,2,58.797,-2.0,2.0,51.0,-20.0,-26.0,5.0
Hungary,2020-06-20,5.0,4,2.0,2,59.004,-9.0,-2.0,38.0,-12.0,5.0,-1.0
Hungary,2020-06-21,8.0,4,0.0,1,59.004,-3.0,-1.0,31.0,-13.0,9.0,-1.0
Hungary,2020-06-22,8.0,3,2.0,1,59.211000000000006,-2.0,-1.0,36.0,-23.0,-27.0,6.0
Hungary,2020-06-23,5.0,4,1.0,1,59.315,2.0,1.0,76.0,-18.0,-27.0,5.0
Hungary,2020-06-24,0.0,4,0.0,0,59.315,1.0,1.0,80.0,-18.0,-25.0,4.0
Hungary,2020-06-25,7.0,5,3.0,1,59.625,0.0,2.0,66.0,-19.0,-25.0,4.0
Hungary,2020-06-26,9.0,6,1.0,1,59.729,-4.0,1.0,66.0,-20.0,-27.0,4.0
Hungary,2020-06-27,4.0,5,1.0,1,59.832,-6.0,-2.0,89.0,-5.0,3.0,-3.0
Hungary,2020-06-28,11.0,6,0.0,1,59.832,3.0,1.0,89.0,-3.0,11.0,-5.0
Hungary,2020-06-29,4.0,5,3.0,1,60.143,-7.0,-3.0,33.0,-24.0,-27.0,6.0
Hungary,2020-06-30,3.0,5,4.0,1,60.556999999999995,3.0,2.0,87.0,-17.0,-25.0,4.0
Hungary,2020-07-01,10.0,6,0.0,1,60.556999999999995,-1.0,-4.0,78.0,-20.0,-28.0,4.0
Hungary,2020-07-02,2.0,6,1.0,1,60.66,0.0,4.0,54.0,-18.0,-27.0,4.0
Hungary,2020-07-03,9.0,6,1.0,1,60.763999999999996,1.0,6.0,63.0,-17.0,-27.0,3.0
Hungary,2020-07-04,6.0,6,1.0,1,60.867,-1.0,3.0,93.0,-1.0,3.0,-4.0
Hungary,2020-07-05,11.0,6,1.0,1,60.971000000000004,11.0,5.0,105.0,3.0,9.0,-6.0
Hungary,2020-07-06,0.0,5,0.0,1,60.971000000000004,3.0,4.0,70.0,-18.0,-28.0,3.0
Hungary,2020-07-07,6.0,6,0.0,0,60.971000000000004,7.0,6.0,84.0,-17.0,-29.0,4.0
Hungary,2020-07-08,16.0,7,0.0,0,60.971000000000004,6.0,4.0,95.0,-16.0,-27.0,3.0
Hungary,2020-07-09,5.0,7,0.0,0,60.971000000000004,6.0,6.0,80.0,-16.0,-28.0,3.0
Hungary,2020-07-10,10.0,7,2.0,0,61.178000000000004,4.0,7.0,87.0,-15.0,-29.0,2.0
Hungary,2020-07-11,3.0,7,2.0,0,61.385,-2.0,3.0,74.0,-3.0,0.0,-4.0
Hungary,2020-07-12,6.0,6,2.0,0,61.592,18.0,11.0,90.0,2.0,7.0,-4.0
Hungary,2020-07-13,5.0,7,0.0,0,61.592,9.0,6.0,93.0,-16.0,-29.0,3.0
Hungary,2020-07-14,13.0,8,0.0,0,61.592,7.0,4.0,113.0,-14.0,-29.0,3.0
Hungary,2020-07-15,16.0,8,0.0,0,61.592,6.0,3.0,108.0,-15.0,-29.0,3.0
Hungary,2020-07-16,0.0,7,0.0,0,61.592,5.0,4.0,87.0,-17.0,-29.0,4.0
Hungary,2020-07-17,16.0,8,0.0,0,61.592,-2.0,2.0,56.0,-20.0,-31.0,4.0
Hungary,2020-07-18,14.0,10,0.0,0,61.592,-2.0,0.0,83.0,-6.0,-1.0,-2.0
Hungary,2020-07-19,22.0,12,1.0,0,61.695,8.0,2.0,73.0,-4.0,4.0,-3.0
Hungary,2020-07-20,18.0,14,0.0,0,61.695,7.0,4.0,108.0,-17.0,-31.0,4.0
Hungary,2020-07-21,14.0,14,0.0,0,61.695,3.0,0.0,114.0,-17.0,-32.0,4.0
Hungary,2020-07-22,19.0,14,0.0,0,61.695,5.0,3.0,116.0,-17.0,-30.0,4.0
Hungary,2020-07-23,14.0,16,0.0,0,61.695,5.0,2.0,104.0,-17.0,-31.0,4.0
Hungary,2020-07-24,18.0,17,0.0,0,61.695,-1.0,1.0,93.0,-18.0,-32.0,4.0
Hungary,2020-07-25,26.0,18,0.0,0,61.695,-4.0,-1.0,62.0,-10.0,-5.0,-1.0
Hungary,2020-07-26,11.0,17,0.0,0,61.695,15.0,3.0,122.0,5.0,7.0,-5.0
Hungary,2020-07-27,13.0,16,0.0,0,61.695,6.0,3.0,112.0,-18.0,-32.0,4.0
Hungary,2020-07-28,8.0,15,0.0,0,61.695,3.0,1.0,127.0,-17.0,-32.0,4.0
Hungary,2020-07-29,9.0,14,0.0,0,61.695,2.0,1.0,122.0,-17.0,-32.0,4.0
Hungary,2020-07-30,19.0,14,0.0,0,61.695,2.0,0.0,108.0,-18.0,-33.0,4.0
Hungary,2020-07-31,21.0,15,0.0,0,61.695,-1.0,1.0,113.0,-17.0,-33.0,3.0
Hungary,2020-08-01,0.0,11,0.0,0,61.695,-4.0,-2.0,130.0,1.0,-4.0,-5.0
Hungary,2020-08-02,21.0,13,1.0,0,61.799,14.0,3.0,133.0,5.0,4.0,-7.0
Hungary,2020-08-03,9.0,12,0.0,0,61.799,4.0,3.0,101.0,-19.0,-32.0,4.0
Hungary,2020-08-04,9.0,12,0.0,0,61.799,7.0,6.0,100.0,-18.0,-32.0,5.0
Hungary,2020-08-05,9.0,12,1.0,0,61.903,10.0,9.0,101.0,-17.0,-32.0,4.0
Hungary,2020-08-06,11.0,11,1.0,0,62.006,10.0,6.0,117.0,-15.0,-32.0,3.0
Hungary,2020-08-07,33.0,13,1.0,0,62.11,5.0,5.0,118.0,-15.0,-33.0,1.0
Hungary,2020-08-08,24.0,16,2.0,0,62.317,1.0,2.0,125.0,2.0,-4.0,-6.0
Hungary,2020-08-09,32.0,18,0.0,0,62.317,16.0,7.0,125.0,6.0,4.0,-7.0
Hungary,2020-08-10,43.0,23,0.0,0,62.317,9.0,7.0,106.0,-17.0,-33.0,3.0
Hungary,2020-08-11,35.0,26,3.0,1,62.626999999999995,8.0,5.0,117.0,-17.0,-33.0,4.0
Hungary,2020-08-12,15.0,27,0.0,1,62.626999999999995,11.0,8.0,136.0,-14.0,-33.0,2.0
Hungary,2020-08-13,22.0,29,0.0,0,62.626999999999995,9.0,6.0,116.0,-15.0,-33.0,3.0
Hungary,2020-08-14,45.0,30,2.0,1,62.833999999999996,6.0,5.0,117.0,-14.0,-34.0,2.0
Hungary,2020-08-15,40.0,33,0.0,0,62.833999999999996,1.0,1.0,106.0,1.0,-3.0,-4.0
Hungary,2020-08-16,24.0,32,0.0,0,62.833999999999996,21.0,9.0,119.0,6.0,3.0,-5.0
Hungary,2020-08-17,39.0,31,1.0,0,62.938,10.0,5.0,101.0,-19.0,-38.0,5.0
Belarus,2020-02-01,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-02,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-03,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-04,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-06,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-07,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-08,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-09,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-10,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-11,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-12,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-13,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-14,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belarus,2020-02-15,0.0,0,0.0,0,0.0,10.0,9.0,21.0,11.0,4.0,-1.0
Belarus,2020-02-16,0.0,0,0.0,0,0.0,1.0,2.0,5.0,3.0,4.0,0.0
Belarus,2020-02-17,0.0,0,0.0,0,0.0,1.0,2.0,9.0,4.0,5.0,0.0
Belarus,2020-02-18,0.0,0,0.0,0,0.0,3.0,3.0,2.0,4.0,5.0,0.0
Belarus,2020-02-19,0.0,0,0.0,0,0.0,6.0,7.0,6.0,6.0,5.0,-1.0
Belarus,2020-02-20,0.0,0,0.0,0,0.0,10.0,8.0,16.0,8.0,5.0,-1.0
Belarus,2020-02-21,0.0,0,0.0,0,0.0,9.0,8.0,15.0,8.0,5.0,-1.0
Belarus,2020-02-22,0.0,0,0.0,0,0.0,12.0,10.0,12.0,9.0,7.0,-2.0
Belarus,2020-02-23,0.0,0,0.0,0,0.0,7.0,6.0,8.0,6.0,6.0,-1.0
Belarus,2020-02-24,0.0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,6.0,0.0
Belarus,2020-02-25,0.0,0,0.0,0,0.0,2.0,3.0,-4.0,3.0,6.0,0.0
Belarus,2020-02-26,0.0,0,0.0,0,0.0,5.0,7.0,9.0,7.0,7.0,-1.0
Belarus,2020-02-27,0.0,0,0.0,0,0.0,1.0,2.0,4.0,4.0,6.0,-1.0
Belarus,2020-02-28,1.0,0,0.0,0,0.0,0.0,6.0,8.0,6.0,6.0,-1.0
Belarus,2020-02-29,0.0,0,0.0,0,0.0,1.0,6.0,14.0,4.0,5.0,0.0
Belarus,2020-03-01,0.0,0,0.0,0,0.0,-4.0,1.0,9.0,0.0,5.0,0.0
Belarus,2020-03-02,0.0,0,0.0,0,0.0,-1.0,1.0,6.0,3.0,7.0,0.0
Belarus,2020-03-03,3.0,0,0.0,0,0.0,5.0,6.0,12.0,5.0,7.0,-1.0
Belarus,2020-03-04,3.0,1,0.0,0,0.0,5.0,7.0,5.0,6.0,7.0,-1.0
Belarus,2020-03-05,2.0,1,0.0,0,0.0,8.0,9.0,9.0,6.0,7.0,-1.0
Belarus,2020-03-06,0.0,1,0.0,0,0.0,11.0,11.0,15.0,10.0,8.0,-1.0
Belarus,2020-03-07,0.0,1,0.0,0,0.0,17.0,20.0,21.0,12.0,2.0,-2.0
Belarus,2020-03-08,0.0,1,0.0,0,0.0,12.0,20.0,34.0,19.0,4.0,-4.0
Belarus,2020-03-09,0.0,1,0.0,0,0.0,1.0,2.0,9.0,5.0,5.0,0.0
Belarus,2020-03-10,3.0,1,0.0,0,0.0,6.0,6.0,11.0,6.0,7.0,-1.0
Belarus,2020-03-11,3.0,1,0.0,0,0.0,1.0,4.0,-1.0,3.0,7.0,0.0
Belarus,2020-03-12,3.0,1,0.0,0,0.0,0.0,0.0,3.0,1.0,7.0,-1.0
Belarus,2020-03-13,9.0,2,0.0,0,0.0,2.0,8.0,12.0,3.0,5.0,-1.0
Belarus,2020-03-14,0.0,2,0.0,0,0.0,-6.0,0.0,-11.0,-8.0,2.0,1.0
Belarus,2020-03-15,6.0,3,0.0,0,0.0,-1.0,5.0,9.0,-2.0,5.0,0.0
Belarus,2020-03-16,6.0,4,0.0,0,0.0,-1.0,6.0,7.0,0.0,4.0,1.0
Belarus,2020-03-17,9.0,5,0.0,0,0.0,-2.0,7.0,6.0,-3.0,3.0,1.0
Belarus,2020-03-18,0.0,4,0.0,0,0.0,-1.0,10.0,17.0,0.0,2.0,1.0
Belarus,2020-03-19,10.0,5,0.0,0,0.0,-4.0,5.0,11.0,-4.0,1.0,1.0
Belarus,2020-03-20,11.0,6,0.0,0,0.0,-2.0,12.0,23.0,-1.0,1.0,1.0
Belarus,2020-03-21,0.0,6,0.0,0,0.0,-11.0,5.0,-2.0,-12.0,-1.0,1.0
Belarus,2020-03-22,19.0,7,0.0,0,0.0,-16.0,-1.0,-9.0,-18.0,1.0,2.0
Belarus,2020-03-23,0.0,7,0.0,0,0.0,-8.0,3.0,2.0,-9.0,-2.0,3.0
Belarus,2020-03-24,5.0,6,0.0,0,0.0,-5.0,5.0,6.0,-7.0,-2.0,3.0
Belarus,2020-03-25,0.0,6,0.0,0,0.0,-2.0,12.0,17.0,-2.0,-3.0,2.0
Belarus,2020-03-26,5.0,5,0.0,0,0.0,-3.0,8.0,29.0,-3.0,-4.0,2.0
Belarus,2020-03-27,0.0,4,0.0,0,0.0,-7.0,10.0,33.0,-3.0,-5.0,2.0
Belarus,2020-03-28,8.0,5,0.0,0,0.0,-13.0,7.0,55.0,-3.0,-4.0,-2.0
Belarus,2020-03-29,0.0,2,0.0,0,0.0,-14.0,5.0,41.0,-7.0,3.0,-2.0
Belarus,2020-03-30,0.0,2,0.0,0,0.0,-18.0,-2.0,-9.0,-17.0,-14.0,6.0
Belarus,2020-03-31,11.0,3,0.0,0,0.0,-15.0,2.0,-3.0,-14.0,-14.0,6.0
Belarus,2020-04-01,47.0,10,0.0,0,0.0,-22.0,-1.0,-14.0,-20.0,-17.0,7.0
Belarus,2020-04-02,0.0,9,0.0,0,0.0,-25.0,-4.0,-7.0,-21.0,-19.0,8.0
Belarus,2020-04-03,102.0,24,4.0,0,0.423,-30.0,-7.0,-8.0,-24.0,-20.0,10.0
Belarus,2020-04-04,97.0,36,0.0,0,0.423,-33.0,-5.0,-3.0,-20.0,43.0,1.0
Belarus,2020-04-05,43.0,42,1.0,0,0.529,-30.0,-4.0,19.0,-25.0,-9.0,3.0
Belarus,2020-04-06,170.0,67,3.0,1,0.847,-22.0,-2.0,23.0,-18.0,-22.0,7.0
Belarus,2020-04-07,136.0,85,5.0,1,1.376,-16.0,4.0,35.0,-16.0,-23.0,7.0
Belarus,2020-04-08,161.0,101,0.0,1,1.376,-20.0,0.0,24.0,-18.0,-24.0,7.0
Belarus,2020-04-09,205.0,130,0.0,1,1.376,-23.0,-4.0,19.0,-21.0,-25.0,7.0
Belarus,2020-04-10,420.0,176,3.0,1,1.693,-22.0,0.0,7.0,-23.0,-26.0,9.0
Belarus,2020-04-11,495.0,232,3.0,2,2.011,-31.0,-7.0,5.0,-27.0,-22.0,4.0
Belarus,2020-04-12,245.0,261,4.0,2,2.434,-30.0,-5.0,24.0,-27.0,-12.0,3.0
Belarus,2020-04-13,352.0,287,3.0,2,2.752,-24.0,-9.0,5.0,-25.0,-25.0,8.0
Belarus,2020-04-14,341.0,317,3.0,2,3.069,-22.0,-7.0,-7.0,-26.0,-25.0,9.0
Belarus,2020-04-15,362.0,345,4.0,2,3.492,-25.0,-6.0,-18.0,-28.0,-26.0,10.0
Belarus,2020-04-16,447.0,380,3.0,3,3.81,-24.0,-5.0,-9.0,-28.0,-26.0,10.0
Belarus,2020-04-17,476.0,388,4.0,3,4.2330000000000005,-21.0,5.0,-3.0,-26.0,-27.0,10.0
Belarus,2020-04-18,575.0,399,3.0,3,4.551,-30.0,1.0,-4.0,-29.0,-25.0,7.0
Belarus,2020-04-19,518.0,438,2.0,3,4.762,-51.0,-28.0,-2.0,-39.0,-25.0,5.0
Belarus,2020-04-20,510.0,461,2.0,3,4.974,-26.0,-14.0,0.0,-27.0,-22.0,9.0
Belarus,2020-04-21,457.0,477,4.0,3,5.397,-20.0,-7.0,6.0,-23.0,-20.0,8.0
Belarus,2020-04-22,459.0,491,4.0,3,5.821000000000001,-18.0,-3.0,21.0,-20.0,-19.0,6.0
Belarus,2020-04-23,558.0,507,3.0,3,6.138,-18.0,-5.0,28.0,-19.0,-20.0,6.0
Belarus,2020-04-24,741.0,545,2.0,2,6.35,-20.0,-1.0,24.0,-19.0,-20.0,6.0
Belarus,2020-04-25,751.0,570,3.0,2,6.667000000000001,-28.0,-5.0,17.0,-20.0,4.0,-1.0
Belarus,2020-04-26,817.0,613,4.0,3,7.09,-24.0,-2.0,40.0,-24.0,-9.0,0.0
Belarus,2020-04-27,873.0,665,5.0,3,7.62,-24.0,-6.0,49.0,-39.0,-70.0,13.0
Belarus,2020-04-28,826.0,717,3.0,3,7.937,-30.0,-9.0,53.0,-38.0,-77.0,13.0
Belarus,2020-04-29,919.0,783,4.0,3,8.36,-22.0,-6.0,5.0,-25.0,-23.0,7.0
Belarus,2020-04-30,973.0,842,5.0,3,8.89,-16.0,1.0,16.0,-20.0,-25.0,6.0
Belarus,2020-05-01,846.0,857,5.0,4,9.419,-31.0,-11.0,42.0,-39.0,-66.0,15.0
Belarus,2020-05-02,890.0,877,4.0,4,9.842,-39.0,-18.0,15.0,-35.0,-30.0,4.0
Belarus,2020-05-03,911.0,891,4.0,4,10.265,-26.0,-5.0,56.0,-19.0,-6.0,-2.0
Belarus,2020-05-04,877.0,891,2.0,3,10.477,-20.0,-6.0,23.0,-22.0,-18.0,5.0
Belarus,2020-05-05,784.0,885,4.0,4,10.9,-19.0,-5.0,8.0,-23.0,-19.0,6.0
Belarus,2020-05-06,861.0,877,4.0,4,11.324000000000002,-22.0,-4.0,-4.0,-24.0,-19.0,7.0
Belarus,2020-05-07,905.0,867,5.0,4,11.853,-18.0,-1.0,16.0,-20.0,-19.0,6.0
Belarus,2020-05-08,913.0,877,4.0,3,12.276,-10.0,9.0,42.0,-12.0,-20.0,5.0
Belarus,2020-05-09,933.0,883,5.0,4,12.805,-28.0,-4.0,69.0,-22.0,-32.0,-1.0
Belarus,2020-05-10,951.0,889,5.0,4,13.334000000000001,-19.0,0.0,75.0,-14.0,-4.0,-5.0
Belarus,2020-05-11,921.0,895,5.0,4,13.863,-10.0,2.0,43.0,-13.0,-17.0,4.0
Belarus,2020-05-12,933.0,916,4.0,4,14.287,-20.0,-6.0,-14.0,-25.0,-19.0,8.0
Belarus,2020-05-13,967.0,931,7.0,5,15.027999999999999,-15.0,0.0,3.0,-18.0,-17.0,6.0
Belarus,2020-05-14,952.0,938,4.0,4,15.450999999999999,-13.0,-1.0,16.0,-16.0,-17.0,5.0
Belarus,2020-05-15,947.0,943,5.0,5,15.98,-11.0,5.0,32.0,-12.0,-17.0,4.0
Belarus,2020-05-16,958.0,947,5.0,5,16.509,-24.0,-5.0,17.0,-22.0,-15.0,0.0
Belarus,2020-05-17,951.0,947,4.0,4,16.932000000000002,-21.0,-4.0,24.0,-22.0,-4.0,-2.0
Belarus,2020-05-18,969.0,953,5.0,4,17.462,-16.0,-4.0,6.0,-20.0,-18.0,6.0
Belarus,2020-05-19,922.0,952,6.0,5,18.097,-13.0,-2.0,2.0,-18.0,-18.0,6.0
Belarus,2020-05-20,936.0,947,4.0,4,18.52,-8.0,5.0,13.0,-12.0,-17.0,5.0
Belarus,2020-05-21,918.0,943,4.0,4,18.942999999999998,-13.0,-1.0,1.0,-17.0,-18.0,6.0
Belarus,2020-05-22,945.0,942,6.0,4,19.578,-13.0,3.0,12.0,-16.0,-19.0,6.0
Belarus,2020-05-23,932.0,939,5.0,4,20.107,-18.0,0.0,51.0,-13.0,-12.0,-2.0
Belarus,2020-05-24,941.0,937,4.0,4,20.531,-17.0,-1.0,43.0,-15.0,-1.0,-4.0
Belarus,2020-05-25,954.0,935,5.0,4,21.06,-5.0,6.0,30.0,-11.0,-18.0,4.0
Belarus,2020-05-26,946.0,938,5.0,4,21.589000000000002,-4.0,5.0,33.0,-9.0,-17.0,4.0
Belarus,2020-05-27,915.0,935,4.0,4,22.011999999999997,-4.0,8.0,42.0,-6.0,-17.0,3.0
Belarus,2020-05-28,897.0,932,6.0,5,22.647,-3.0,8.0,48.0,-6.0,-17.0,3.0
Belarus,2020-05-29,902.0,926,5.0,4,23.176,-14.0,2.0,16.0,-14.0,-19.0,5.0
Belarus,2020-05-30,906.0,923,5.0,4,23.705,-31.0,-15.0,-8.0,-30.0,-14.0,3.0
Belarus,2020-05-31,894.0,916,5.0,5,24.235,-17.0,0.0,34.0,-17.0,0.0,-2.0
Belarus,2020-06-01,898.0,908,6.0,5,24.87,-9.0,0.0,19.0,-14.0,-19.0,4.0
Belarus,2020-06-02,847.0,894,5.0,5,25.399,-17.0,-7.0,-9.0,-22.0,-20.0,7.0
Belarus,2020-06-03,852.0,885,3.0,5,25.715999999999998,-9.0,2.0,18.0,-11.0,-19.0,5.0
Belarus,2020-06-04,861.0,880,5.0,4,26.245,-7.0,3.0,35.0,-8.0,-19.0,3.0
Belarus,2020-06-05,865.0,874,5.0,4,26.774,-7.0,7.0,56.0,-7.0,-20.0,2.0
Belarus,2020-06-06,887.0,872,6.0,5,27.409000000000002,-18.0,-1.0,68.0,-12.0,-15.0,-4.0
Belarus,2020-06-07,883.0,870,4.0,4,27.833000000000002,-11.0,6.0,91.0,-7.0,1.0,-7.0
Belarus,2020-06-08,879.0,867,6.0,4,28.468000000000004,1.0,10.0,76.0,-5.0,-19.0,1.0
Belarus,2020-06-09,823.0,864,7.0,5,29.208000000000002,-2.0,8.0,53.0,-6.0,-19.0,1.0
Belarus,2020-06-10,812.0,858,6.0,5,29.843000000000004,3.0,14.0,65.0,-3.0,-20.0,0.0
Belarus,2020-06-11,801.0,850,6.0,5,30.478,-1.0,10.0,64.0,-6.0,-22.0,0.0
Belarus,2020-06-12,750.0,833,5.0,5,31.008000000000003,-3.0,12.0,73.0,-6.0,-23.0,-1.0
Belarus,2020-06-13,704.0,807,5.0,5,31.537,-19.0,-3.0,50.0,-16.0,-16.0,-5.0
Belarus,2020-06-14,721.0,784,5.0,5,32.066,-19.0,-3.0,28.0,-19.0,1.0,-6.0
Belarus,2020-06-15,732.0,763,5.0,5,32.595,1.0,9.0,53.0,-7.0,-22.0,1.0
Belarus,2020-06-16,707.0,746,4.0,5,33.018,2.0,12.0,58.0,-4.0,-22.0,1.0
Belarus,2020-06-17,689.0,729,6.0,5,33.653,4.0,16.0,82.0,0.0,-22.0,0.0
Belarus,2020-06-18,663.0,709,6.0,5,34.288000000000004,-3.0,7.0,67.0,-6.0,-23.0,0.0
Belarus,2020-06-19,625.0,691,7.0,5,35.029,-5.0,10.0,73.0,-6.0,-25.0,-1.0
Belarus,2020-06-20,676.0,687,2.0,5,35.241,-18.0,-1.0,81.0,-11.0,-14.0,-7.0
Belarus,2020-06-21,603.0,670,10.0,5,36.299,-13.0,3.0,80.0,-8.0,5.0,-10.0
Belarus,2020-06-22,569.0,647,3.0,5,36.616,-2.0,6.0,50.0,-8.0,-25.0,1.0
Belarus,2020-06-23,518.0,620,5.0,5,37.146,1.0,10.0,59.0,-4.0,-24.0,1.0
Belarus,2020-06-24,464.0,588,6.0,5,37.78,4.0,17.0,80.0,1.0,-24.0,-1.0
Belarus,2020-06-25,458.0,559,5.0,5,38.31,3.0,15.0,88.0,0.0,-24.0,-2.0
Belarus,2020-06-26,437.0,532,5.0,5,38.839,-4.0,10.0,92.0,-3.0,-26.0,-2.0
Belarus,2020-06-27,331.0,482,6.0,5,39.474000000000004,-19.0,-3.0,98.0,-10.0,-16.0,-8.0
Belarus,2020-06-28,382.0,451,4.0,4,39.897,-14.0,1.0,77.0,-10.0,5.0,-10.0
Belarus,2020-06-29,380.0,424,6.0,5,40.532,1.0,9.0,81.0,-4.0,-25.0,0.0
Belarus,2020-06-30,315.0,395,4.0,5,40.955,3.0,10.0,49.0,-3.0,-24.0,0.0
Belarus,2020-07-01,328.0,375,5.0,5,41.483999999999995,6.0,14.0,69.0,1.0,-25.0,-1.0
Belarus,2020-07-02,306.0,354,6.0,5,42.119,8.0,18.0,79.0,4.0,-27.0,-3.0
Belarus,2020-07-03,274.0,330,7.0,5,42.86,-12.0,-3.0,118.0,-24.0,-69.0,9.0
Belarus,2020-07-04,299.0,326,7.0,5,43.601000000000006,-21.0,-8.0,99.0,-16.0,-21.0,-7.0
Belarus,2020-07-05,273.0,310,6.0,5,44.236000000000004,-16.0,0.0,106.0,-7.0,5.0,-12.0
Belarus,2020-07-06,284.0,297,5.0,5,44.765,-2.0,7.0,66.0,-6.0,-28.0,0.0
Belarus,2020-07-07,250.0,287,6.0,6,45.4,-2.0,6.0,31.0,-9.0,-28.0,2.0
Belarus,2020-07-08,199.0,269,7.0,6,46.141000000000005,0.0,9.0,47.0,-5.0,-27.0,0.0
Belarus,2020-07-09,221.0,257,7.0,6,46.882,0.0,7.0,61.0,-5.0,-27.0,0.0
Belarus,2020-07-10,187.0,244,6.0,6,47.516999999999996,-3.0,9.0,53.0,-6.0,-27.0,-1.0
Belarus,2020-07-11,193.0,229,5.0,6,48.04600000000001,-14.0,-1.0,68.0,-12.0,-16.0,-7.0
Belarus,2020-07-12,163.0,213,5.0,5,48.575,-13.0,1.0,40.0,-14.0,2.0,-7.0
Belarus,2020-07-13,165.0,196,5.0,5,49.104,3.0,9.0,58.0,-7.0,-29.0,0.0
Belarus,2020-07-14,182.0,187,4.0,5,49.527,5.0,9.0,61.0,-3.0,-28.0,0.0
Belarus,2020-07-15,155.0,180,6.0,5,50.162,4.0,13.0,57.0,-2.0,-28.0,0.0
Belarus,2020-07-16,174.0,174,6.0,5,50.797,6.0,12.0,81.0,-3.0,-28.0,-1.0
Belarus,2020-07-17,180.0,173,5.0,5,51.326,1.0,12.0,83.0,-4.0,-28.0,-2.0
Belarus,2020-07-18,159.0,168,6.0,5,51.961000000000006,-11.0,1.0,112.0,-9.0,-17.0,-9.0
Belarus,2020-07-19,171.0,169,4.0,5,52.385,-9.0,4.0,115.0,-4.0,6.0,-13.0
Belarus,2020-07-20,142.0,166,4.0,5,52.808,5.0,13.0,78.0,-5.0,-30.0,-1.0
Belarus,2020-07-21,118.0,157,4.0,5,53.231,4.0,11.0,47.0,-7.0,-30.0,0.0
Belarus,2020-07-22,135.0,154,4.0,4,53.655,4.0,11.0,46.0,-5.0,-28.0,0.0
Belarus,2020-07-23,173.0,154,6.0,4,54.29,3.0,9.0,52.0,-6.0,-29.0,0.0
Belarus,2020-07-24,167.0,152,6.0,4,54.925,2.0,12.0,74.0,-2.0,-29.0,-2.0
Belarus,2020-07-25,158.0,152,0.0,4,54.925,-10.0,1.0,85.0,-8.0,-17.0,-8.0
Belarus,2020-07-26,156.0,149,11.0,5,56.089,-6.0,5.0,108.0,-2.0,6.0,-12.0
Belarus,2020-07-27,130.0,148,4.0,5,56.512,0.0,7.0,56.0,-7.0,-30.0,0.0
Belarus,2020-07-28,119.0,148,4.0,5,56.935,5.0,11.0,66.0,-2.0,-29.0,0.0
Belarus,2020-07-29,115.0,145,5.0,5,57.464,2.0,10.0,54.0,-3.0,-29.0,0.0
Belarus,2020-07-30,152.0,142,5.0,5,57.994,4.0,10.0,84.0,-1.0,-29.0,-1.0
Belarus,2020-07-31,147.0,139,5.0,4,58.523,-3.0,7.0,47.0,-7.0,-29.0,-1.0
Belarus,2020-08-01,143.0,137,6.0,5,59.158,-11.0,0.0,78.0,-11.0,-19.0,-6.0
Belarus,2020-08-02,138.0,134,4.0,4,59.581,-5.0,7.0,108.0,-1.0,4.0,-11.0
